# @name org.openrewrite.table.LanguageCompositionPerFolder
# @instanceName Per-folder language composition report
# @group 
repositoryOrigin,repositoryPath,repositoryBranch,folderPath,language,fileCount,lineCount,org1,org2
github.com,spring-projects/spring-data-commons,main,.mvn/wrapper,Properties,1,1,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/resources,Plain text,2,236,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/antora/modules/ROOT/pages/kotlin,Plain text,5,133,Default,ALL
github.com,spring-projects/spring-data-commons,main,.github,Plain text,2,34,Default,ALL
github.com,spring-projects/spring-data-commons,main,.github,Yaml,1,1,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/kotlin/org/springframework/data/repository/kotlin,Kotlin,3,254,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/mapping/callback,Java,4,422,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/antora/resources/antora-resources,Yaml,1,18,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/resources/META-INF/spring,Plain text,1,13,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/querydsl,Java,10,274,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/kotlin/org/springframework/data/util,Kotlin,4,128,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/kotlin/org/springframework/data/repository/core/support,Kotlin,2,27,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/kotlin/org/springframework/data/repository/query,Kotlin,2,24,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/querydsl/binding,Java,5,376,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/spel/spi,Java,6,215,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/convert,Java,31,1531,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/repository/aot/generate,Java,28,2067,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/support,Java,3,125,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/repository/util,Java,4,452,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/kotlin/org/springframework/data/repository,Kotlin,1,1,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/mapping/model,Java,30,3130,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/history,Java,3,183,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/javapoet,Java,3,363,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/repository/config/basepackage,Java,1,3,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/resources/META-INF,Plain text,4,29,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/annotation,Java,1,12,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/antora,Yaml,2,44,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/repository/reactive,Java,5,72,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/repository/aot/hint,Java,2,47,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/aot,Java,12,759,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/resources,Xml,1,11,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/resources,Properties,1,1,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/repository/config/stereotype,Java,2,10,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/web/querydsl,Java,4,137,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/repository/history/support,Java,2,6,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/history,Java,6,183,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/kotlin/org/springframework/data/mapping/context,Kotlin,2,4,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/spel/spi,Java,2,62,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/support,Java,8,177,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/aot/types,Java,17,105,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/repository/query,Java,9,1095,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/aot,Java,13,725,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/config,Java,1,44,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/domain/jaxb,Java,6,175,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/kotlin/org/springframework/data/repository/kotlin,Plain text,1,5,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/kotlin/org/springframework/data/repository/kotlin,Kotlin,2,31,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data,Java,1,58,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/web/config,Java,15,522,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/repository/core/support,Java,30,2568,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/projection,Java,9,708,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/repository/cdi,Java,6,400,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/util/nonnull,Java,1,13,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/repository/query/parser,Java,2,422,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/spel,Java,8,563,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/util/nonnull/packagelevel,Java,2,4,Default,ALL
github.com,spring-projects/spring-data-commons,main,.mvn,Plain text,1,14,Default,ALL
github.com,spring-projects/spring-data-commons,main,.mvn,Xml,1,8,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/web,Java,32,1648,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/javapoet,Java,2,241,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/kotlin/org/springframework/data/core,Kotlin,4,105,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/repository/config/basepackage/repo,Java,2,7,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/auditing,Java,12,679,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/repository/support,Java,13,638,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/jmh/java/org/springframework/data,Java,1,14,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/geo,Java,15,472,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java,Java,2,3,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/querydsl/aot,Java,2,22,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/main/java/org/springframework/data/querydsl/binding,Java,14,589,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/util/nonnull/type,Java,5,25,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/repository/config/excluded,Java,1,6,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/util,Java,23,868,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/org/springframework/data/querydsl,Java,9,243,Default,ALL
github.com,spring-projects/spring-data-commons,main,src/test/java/example,Java,6,35,Default,ALL
github.com,spring-projects/spring-petclinic,main,,Plain text,9,1279,Default,ALL
github.com,spring-projects/spring-petclinic,main,,Xml,1,402,Default,ALL
github.com,spring-projects/spring-petclinic,main,,Groovy,2,0,Default,ALL
github.com,spring-projects/spring-petclinic,main,,Yaml,2,28,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/main/resources/static/resources/css,Plain text,1,9532,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/test/java/org/springframework/samples/petclinic/model,Java,1,26,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/main/resources/templates/fragments,Plain text,3,142,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/main/resources/templates,Plain text,2,37,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/test/java/org/springframework/samples/petclinic,Java,4,187,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/main/java/org/springframework/samples/petclinic,Java,3,24,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/test/jmeter,Plain text,1,540,Default,ALL
github.com,spring-projects/spring-petclinic,main,.mvn/wrapper,Properties,1,3,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/main/resources,Plain text,1,15,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/main/resources,Properties,3,22,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/main/java/org/springframework/samples/petclinic/vet,Java,6,108,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/test/java/org/springframework/samples/petclinic/vet,Java,2,76,Default,ALL
github.com,spring-projects/spring-petclinic,main,.github,Yaml,1,1,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/main/resources/static/resources/fonts,Other/unknown/unparseable,6,0,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/main/resources/static/resources/fonts,Plain text,2,9158,Default,ALL
github.com,spring-projects/spring-petclinic,main,.github/workflows,Yaml,3,66,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/main/resources/db/h2,Plain text,2,117,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/main/resources/templates/vets,Plain text,1,57,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/main/resources/static/resources/images,Other/unknown/unparseable,4,0,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/main/resources/static/resources/images,Plain text,1,66,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/main/scss,Plain text,4,388,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/test/java/org/springframework/samples/petclinic/owner,Java,5,494,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/main/java/org/springframework/samples/petclinic/owner,Java,12,464,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/test/java/org/springframework/samples/petclinic/service,Java,2,161,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/main/resources/templates/pets,Plain text,2,93,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/main/java/org/springframework/samples/petclinic/system,Java,5,57,Default,ALL
github.com,spring-projects/spring-petclinic,main,k8s,Yaml,2,125,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/checkstyle,Xml,2,21,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/main/resources/messages,Properties,9,408,Default,ALL
github.com,spring-projects/spring-petclinic,main,gradle/wrapper,Other/unknown/unparseable,1,0,Default,ALL
github.com,spring-projects/spring-petclinic,main,gradle/wrapper,Properties,1,7,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/test/java/org/springframework/samples/petclinic/system,Java,3,153,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/main/resources/templates/owners,Plain text,4,217,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/main/resources/db/mysql,Plain text,4,155,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/main/resources/db/postgres,Plain text,3,124,Default,ALL
github.com,spring-projects/spring-petclinic,main,.devcontainer,Docker,1,11,Default,ALL
github.com,spring-projects/spring-petclinic,main,.devcontainer,Json,1,18,Default,ALL
github.com,spring-projects/spring-petclinic,main,src/main/java/org/springframework/samples/petclinic/model,Java,4,55,Default,ALL
