repositoryOrigin,repositoryPath,repositoryBranch,scmType,repositoryLink,projectName,sourceSet,groupId,artifactId,version,datedSnapshotVersion,scope,depth,dependencyGraph
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,testRuntimeClasspath,4,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-recipes:2.0.1
     \--- com.netflix.astyanax:astyanax-entity-mapper:2.0.1
          \--- com.netflix.astyanax:astyanax-test:2.0.1
               \--- com.netflix.astyanax:astyanax:2.0.1
                    \--- testRuntimeClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,compileClasspath,3,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-thrift:2.0.1
     \--- com.netflix.astyanax:astyanax-test:2.0.1
          \--- com.netflix.astyanax:astyanax:2.0.1
               \--- compileClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,runtimeClasspath,3,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-thrift:2.0.1
     \--- com.netflix.astyanax:astyanax-test:2.0.1
          \--- com.netflix.astyanax:astyanax:2.0.1
               \--- runtimeClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,testRuntimeClasspath,3,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-cql:2.0.1
     \--- com.netflix.astyanax:astyanax-test:2.0.1
          \--- com.netflix.astyanax:astyanax:2.0.1
               \--- testRuntimeClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,testCompileClasspath,3,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-cql:2.0.1
     \--- com.netflix.astyanax:astyanax-test:2.0.1
          \--- com.netflix.astyanax:astyanax:2.0.1
               \--- testCompileClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,testRuntimeClasspath,3,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-thrift:2.0.1
     \--- com.netflix.astyanax:astyanax-test:2.0.1
          \--- com.netflix.astyanax:astyanax:2.0.1
               \--- testRuntimeClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,compileClasspath,3,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-entity-mapper:2.0.1
     \--- com.netflix.astyanax:astyanax-test:2.0.1
          \--- com.netflix.astyanax:astyanax:2.0.1
               \--- compileClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,runtimeClasspath,3,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-entity-mapper:2.0.1
     \--- com.netflix.astyanax:astyanax-test:2.0.1
          \--- com.netflix.astyanax:astyanax:2.0.1
               \--- runtimeClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,testCompileClasspath,3,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-thrift:2.0.1
     \--- com.netflix.astyanax:astyanax-test:2.0.1
          \--- com.netflix.astyanax:astyanax:2.0.1
               \--- testCompileClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,compileClasspath,3,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-cql:2.0.1
     \--- com.netflix.astyanax:astyanax-test:2.0.1
          \--- com.netflix.astyanax:astyanax:2.0.1
               \--- compileClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,runtimeClasspath,3,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-cql:2.0.1
     \--- com.netflix.astyanax:astyanax-test:2.0.1
          \--- com.netflix.astyanax:astyanax:2.0.1
               \--- runtimeClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,testCompileClasspath,3,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-entity-mapper:2.0.1
     \--- com.netflix.astyanax:astyanax-test:2.0.1
          \--- com.netflix.astyanax:astyanax:2.0.1
               \--- testCompileClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,testRuntimeClasspath,3,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-entity-mapper:2.0.1
     \--- com.netflix.astyanax:astyanax-test:2.0.1
          \--- com.netflix.astyanax:astyanax:2.0.1
               \--- testRuntimeClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,runtimeClasspath,2,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-queue:2.0.1
     \--- com.netflix.astyanax:astyanax:2.0.1
          \--- runtimeClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,compileClasspath,2,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-examples:2.0.1
     \--- com.netflix.astyanax:astyanax:2.0.1
          \--- compileClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,testCompileClasspath,2,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-test:2.0.1
     \--- com.netflix.astyanax:astyanax:2.0.1
          \--- testCompileClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,compileClasspath,2,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-queue:2.0.1
     \--- com.netflix.astyanax:astyanax:2.0.1
          \--- compileClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,testRuntimeClasspath,2,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-test:2.0.1
     \--- com.netflix.astyanax:astyanax:2.0.1
          \--- testRuntimeClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,testRuntimeClasspath,2,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-contrib:2.0.1
     \--- com.netflix.astyanax:astyanax:2.0.1
          \--- testRuntimeClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,testCompileClasspath,2,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-contrib:2.0.1
     \--- com.netflix.astyanax:astyanax:2.0.1
          \--- testCompileClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,runtimeClasspath,2,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-examples:2.0.1
     \--- com.netflix.astyanax:astyanax:2.0.1
          \--- runtimeClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,testRuntimeClasspath,2,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-queue:2.0.1
     \--- com.netflix.astyanax:astyanax:2.0.1
          \--- testRuntimeClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,testCompileClasspath,2,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-queue:2.0.1
     \--- com.netflix.astyanax:astyanax:2.0.1
          \--- testCompileClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,compileClasspath,2,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-contrib:2.0.1
     \--- com.netflix.astyanax:astyanax:2.0.1
          \--- compileClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,runtimeClasspath,2,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-contrib:2.0.1
     \--- com.netflix.astyanax:astyanax:2.0.1
          \--- runtimeClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,compileClasspath,2,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-test:2.0.1
     \--- com.netflix.astyanax:astyanax:2.0.1
          \--- compileClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,testCompileClasspath,2,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-examples:2.0.1
     \--- com.netflix.astyanax:astyanax:2.0.1
          \--- testCompileClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,runtimeClasspath,2,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-test:2.0.1
     \--- com.netflix.astyanax:astyanax:2.0.1
          \--- runtimeClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,testRuntimeClasspath,2,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax-examples:2.0.1
     \--- com.netflix.astyanax:astyanax:2.0.1
          \--- testRuntimeClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,compileClasspath,1,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax:2.0.1
     \--- compileClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,runtimeClasspath,1,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax:2.0.1
     \--- runtimeClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,testRuntimeClasspath,1,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax:2.0.1
     \--- testRuntimeClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,testCompileClasspath,1,"commons-lang:commons-lang:2.6
\--- com.netflix.astyanax:astyanax:2.0.1
     \--- testCompileClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,runtimeClasspath,0,"commons-lang:commons-lang:2.6
\--- runtimeClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,compileClasspath,0,"commons-lang:commons-lang:2.6
\--- compileClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,testRuntimeClasspath,0,"commons-lang:commons-lang:2.6
\--- testRuntimeClasspath"
github.com,Netflix/dynomite-manager,dev,GITHUB,"https://github.com/Netflix/dynomite-manager/blob/dev",dynomitemanager-common,main,commons-lang,commons-lang,2.6,,testCompileClasspath,0,"commons-lang:commons-lang:2.6
\--- testCompileClasspath"
github.com,Netflix/governator,master,GITHUB,"https://github.com/Netflix/governator/blob/master",governator-test,main,org.apache.commons,commons-lang3,3.3.2,,testRuntimeClasspath,2,"org.apache.commons:commons-lang3:3.3.2
\--- com.netflix.archaius:archaius2-core:2.1.10
     \--- com.netflix.archaius:archaius2-guice:2.1.10
          \--- testRuntimeClasspath"
github.com,Netflix/governator,master,GITHUB,"https://github.com/Netflix/governator/blob/master",governator-test,main,org.apache.commons,commons-lang3,3.3.2,,runtimeClasspath,2,"org.apache.commons:commons-lang3:3.3.2
\--- com.netflix.archaius:archaius2-core:2.1.10
     \--- com.netflix.archaius:archaius2-guice:2.1.10
          \--- runtimeClasspath"
github.com,Netflix/governator,master,GITHUB,"https://github.com/Netflix/governator/blob/master",governator-test,main,org.apache.commons,commons-lang3,3.3.2,,testRuntimeClasspath,0,"org.apache.commons:commons-lang3:3.3.2
\--- testRuntimeClasspath"
github.com,Netflix/governator,master,GITHUB,"https://github.com/Netflix/governator/blob/master",governator-test,main,org.apache.commons,commons-lang3,3.3.2,,runtimeClasspath,0,"org.apache.commons:commons-lang3:3.3.2
\--- runtimeClasspath"
github.com,Netflix/governator,master,GITHUB,"https://github.com/Netflix/governator/blob/master",governator-test,main,org.apache.commons,commons-lang3,3.3.2,,testCompileClasspath,0,"org.apache.commons:commons-lang3:3.3.2
\--- testCompileClasspath"
github.com,Netflix/governator,master,GITHUB,"https://github.com/Netflix/governator/blob/master",governator-test,main,org.apache.commons,commons-lang3,3.3.2,,compileClasspath,0,"org.apache.commons:commons-lang3:3.3.2
\--- compileClasspath"
github.com,Netflix/hollow,master,GITHUB,"https://github.com/Netflix/hollow/blob/master",hollow-jsonadapter,main,commons-lang,commons-lang,2.6,,testRuntimeClasspath,0,"commons-lang:commons-lang:2.6
\--- testRuntimeClasspath"
github.com,Netflix/hollow,master,GITHUB,"https://github.com/Netflix/hollow/blob/master",hollow-jsonadapter,main,commons-lang,commons-lang,2.6,,runtimeClasspath,0,"commons-lang:commons-lang:2.6
\--- runtimeClasspath"
github.com,Netflix/hollow,master,GITHUB,"https://github.com/Netflix/hollow/blob/master",hollow-jsonadapter,main,commons-lang,commons-lang,2.6,,testCompileClasspath,0,"commons-lang:commons-lang:2.6
\--- testCompileClasspath"
github.com,Netflix/hollow,master,GITHUB,"https://github.com/Netflix/hollow/blob/master",hollow-jsonadapter,main,commons-lang,commons-lang,2.6,,compileClasspath,0,"commons-lang:commons-lang:2.6
\--- compileClasspath"
github.com,"Netflix/hollow-reference-implementation",master,GITHUB,"https://github.com/Netflix/hollow-reference-implementation/blob/master","hollow-reference-implementation",main,commons-lang,commons-lang,2.4,,runtimeClasspath,3,"commons-lang:commons-lang:2.4
\--- org.apache.velocity:velocity:1.7
     \--- com.netflix.hollow:hollow-ui-tools:7.1.7
          \--- com.netflix.hollow:hollow-explorer-ui:7.1.7
               \--- runtimeClasspath"
